strain_collection_id,strain_id,strain_name,gene_id,plate,row,column,plate_control,excluded
MATa-2021ver-384,rec6179,fau1,S000000985,15,2,17,TRUE,FALSE
MATa-2021ver-384,rec6180,tog1,S000000986,15,2,19,TRUE,FALSE
MATa-2021ver-384,rec6181,pug1,S000000987,15,2,21,TRUE,FALSE
MATa-2021ver-384,rec6182,yer186c,S000000988,15,2,23,TRUE,FALSE
MATa-2021ver-384,rec6183,yer187w,S000000989,15,4,1,TRUE,FALSE
MATa-2021ver-384,rec6185,ymr052c-a,S000004655,15,4,3,TRUE,FALSE
MATa-2021ver-384,rec6186,far3,S000004656,15,4,5,TRUE,FALSE
MATa-2021ver-384,rec6187,stb2,S000004657,15,4,7,TRUE,FALSE
MATa-2021ver-384,rec6188,stv1,S000004658,15,4,9,TRUE,FALSE
MATa-2021ver-384,rec6189,bub2,S000004659,15,4,11,TRUE,FALSE
MATa-2021ver-384,rec6190,aac1,S000004660,15,4,13,TRUE,FALSE
MATa-2021ver-384,rec6191,ymr057c,S000004661,15,4,15,TRUE,FALSE
MATa-2021ver-384,rec6192,fet3,S000004662,15,4,17,TRUE,FALSE
MATa-2021ver-384,rec6832,pet191,S000003795,15,4,19,TRUE,FALSE
MATa-2021ver-384,rec6837,yjr039w,S000003800,15,4,21,TRUE,FALSE
MATa-2021ver-384,rec6842,vps55,S000003805,15,4,23,TRUE,FALSE
MATa-2021ver-384,rec6853,hit1,S000003816,15,6,1,TRUE,FALSE
MATa-2021ver-384,rec6864,tor1,S000003827,15,6,3,TRUE,FALSE
MATa-2021ver-384,rec2261,yil102c,S000001364,15,6,5,TRUE,FALSE
MATa-2021ver-384,rec2270,cox5b,S000001373,15,6,7,TRUE,FALSE
MATa-2021ver-384,rec2281,pog1,S000001384,15,6,9,TRUE,FALSE
MATa-2021ver-384,rec2290,fkh1,S000001393,15,6,11,TRUE,FALSE
MATa-2021ver-384,rec2295,om45,S000001398,15,6,13,TRUE,FALSE
MATa-2021ver-384,rec2317,aim20,S000001420,15,6,15,TRUE,FALSE
MATa-2021ver-384,rec2340,djp1,S000001443,15,6,17,TRUE,FALSE
MATa-2021ver-384,rec1449,vhr1,S000001318,15,6,19,TRUE,FALSE
MATa-2021ver-384,rec1476,ktr7,S000001347,15,6,21,TRUE,FALSE
MATa-2021ver-384,rec1485,lys12,S000001356,15,6,23,TRUE,FALSE
MATa-2021ver-384,rec3744,sit4,S000002205,15,8,1,TRUE,FALSE
MATa-2021ver-384,rec3764,cox9,S000002225,15,8,3,TRUE,FALSE
MATa-2021ver-384,rec3771,bre1,S000002232,15,8,5,TRUE,FALSE
MATa-2021ver-384,rec3772,rpl31a,S000002233,15,8,7,TRUE,FALSE
MATa-2021ver-384,rec4311,snf1,S000002885,15,8,9,TRUE,FALSE
MATa-2021ver-384,rec4317,kre2,S000002891,15,8,11,TRUE,FALSE
MATa-2021ver-384,rec4355,ydr521w,S000002929,15,8,13,TRUE,FALSE
MATa-2021ver-384,rec4357,sps1,S000002931,15,8,15,TRUE,FALSE
MATa-2021ver-384,rec1561,ssk1,S000003996,15,8,17,TRUE,FALSE
MATa-2021ver-384,rec565,yml009w-b,S000004471,15,8,19,TRUE,FALSE
MATa-2021ver-384,rec614,ccs1,S000004641,15,8,21,TRUE,FALSE
MATa-2021ver-384,rec1661,yor364w,S000005891,15,8,23,TRUE,FALSE
MATa-2021ver-384,rec3313,ump1,S000000377,15,10,1,TRUE,FALSE
MATa-2021ver-384,blank,blank,-,15,10,3,TRUE,FALSE
MATa-2021ver-384,rec336,hem14,S000000816,15,10,5,TRUE,FALSE
MATa-2021ver-384,rec147,bim1,S000000818,15,10,7,TRUE,FALSE
MATa-2021ver-384,rec160,mig3,S000000830,15,10,9,TRUE,FALSE
MATa-2021ver-384,rec177,erg28,S000000846,15,10,11,TRUE,FALSE
MATa-2021ver-384,rec190,his1,S000000857,15,10,13,TRUE,FALSE
MATa-2021ver-384,rec991,dap2,S000001070,15,10,15,TRUE,FALSE
MATa-2021ver-384,rec996,yhr033w,S000001075,15,10,17,TRUE,FALSE
MATa-2021ver-384,rec3414,ycl006c,S000000512,15,10,19,TRUE,FALSE
MATa-2021ver-384,rec3445,atg22,S000000543,15,10,21,TRUE,FALSE
MATa-2021ver-384,rec7249,lte1,S000000022,15,10,23,TRUE,FALSE
MATa-2021ver-384,rec7250,mal32,S000000503,15,12,1,TRUE,FALSE
MATa-2021ver-384,rec7253,aad3,S000000704,15,12,3,TRUE,FALSE
MATa-2021ver-384,rec7256,amd2,S000002650,15,12,5,TRUE,FALSE
MATa-2021ver-384,rec7257,ysp2,S000002734,15,12,7,TRUE,FALSE
MATa-2021ver-384,rec7258,ydr417c,S000002825,15,12,9,TRUE,FALSE
MATa-2021ver-384,rec7259,ydr444w,S000002852,15,12,11,TRUE,FALSE
MATa-2021ver-384,rec7260,mfa1,S000002869,15,12,13,TRUE,FALSE
MATa-2021ver-384,rec7261,mzm1,S000002901,15,12,15,TRUE,FALSE
MATa-2021ver-384,rec7264,sam2,S000002910,15,12,17,TRUE,FALSE
MATa-2021ver-384,rec7265,gmc1,S000002914,15,12,19,TRUE,FALSE
MATa-2021ver-384,rec7267,slf1,S000002923,15,12,21,TRUE,FALSE
MATa-2021ver-384,rec7269,ptc2,S000000891,15,12,23,TRUE,FALSE
MATa-2021ver-384,rec7270,deg1,S000001895,15,14,1,TRUE,FALSE
MATa-2021ver-384,rec7272,msh4,S000001891,15,14,3,TRUE,FALSE
MATa-2021ver-384,rec7273,vtc2,S000001890,15,14,5,TRUE,FALSE
MATa-2021ver-384,rec7275,blm10,S000001887,15,14,7,TRUE,FALSE
MATa-2021ver-384,rec7276,wwm1,S000001884,15,14,9,TRUE,FALSE
MATa-2021ver-384,rec7277,aua1,S000001955,15,14,11,TRUE,FALSE
MATa-2021ver-384,rec7278,yfl012w,S000001882,15,14,13,TRUE,FALSE
MATa-2021ver-384,rec7279,ies1,S000001881,15,14,15,TRUE,FALSE
MATa-2021ver-384,rec7281,rim15,S000001861,15,14,17,TRUE,FALSE
MATa-2021ver-384,rec7283,ygr122c-a,S000007240,15,14,19,TRUE,FALSE
MATa-2021ver-384,rec7390,spt20,S000005508,15,14,21,TRUE,FALSE
MATa-2021ver-384,rec7286,eno1,S000003486,15,14,23,TRUE,FALSE
MATa-2021ver-384,rec7289,rad2,S000003490,15,16,1,TRUE,FALSE
MATa-2021ver-384,blank,blank,-,15,16,3,TRUE,FALSE
MATa-2021ver-384,rec7290,slh1,S000003503,15,16,5,TRUE,FALSE
MATa-2021ver-384,rec7389,abz1,S000005316,15,16,7,TRUE,FALSE
MATa-2021ver-384,rec7292,ygr273c,S000003505,15,16,9,TRUE,FALSE
MATa-2021ver-384,rec7293,rnh70,S000003508,15,16,11,TRUE,FALSE
MATa-2021ver-384,rec7294,mal11,S000003521,15,16,13,TRUE,FALSE
MATa-2021ver-384,rec7295,ygr291c,S000003523,15,16,15,TRUE,FALSE
MATa-2021ver-384,rec7296,mal12,S000003524,15,16,17,TRUE,FALSE
MATa-2021ver-384,rec7345,gal1,S000000224,15,16,19,TRUE,FALSE
MATa-2021ver-384,rec7346,pff1,S000000278,15,16,21,TRUE,FALSE
MATa-2021ver-384,rec7362,rim15,S000001861,15,16,23,TRUE,FALSE
MATa-2021ver-384,rec4216,aro10,S000002788,15,1,2,TRUE,FALSE
MATa-2021ver-384,rec4218,rpp2b,S000002790,15,1,4,TRUE,FALSE
MATa-2021ver-384,rec4219,nkp1,S000002791,15,1,6,TRUE,FALSE
MATa-2021ver-384,rec4220,ato3,S000002792,15,1,8,TRUE,FALSE
MATa-2021ver-384,rec4221,eft2,S000002793,15,1,10,TRUE,FALSE
MATa-2021ver-384,rec4222,mus81,S000002794,15,1,12,TRUE,FALSE
MATa-2021ver-384,rec4223,ydr387c,S000002795,15,1,14,TRUE,FALSE
MATa-2021ver-384,rec4224,rvs167,S000002796,15,1,16,TRUE,FALSE
MATa-2021ver-384,rec4225,sac7,S000002797,15,1,18,TRUE,FALSE
MATa-2021ver-384,rec4227,ydr391c,S000002799,15,1,20,TRUE,FALSE
MATa-2021ver-384,rec4228,spt3,S000002800,15,1,22,TRUE,FALSE
MATa-2021ver-384,blank,blank,-,15,1,24,TRUE,FALSE
MATa-2021ver-384,rec4229,she9,S000002801,15,3,2,TRUE,FALSE
MATa-2021ver-384,rec4231,sxm1,S000002803,15,3,4,TRUE,FALSE
MATa-2021ver-384,rec4235,hpt1,S000002807,15,3,6,TRUE,FALSE
MATa-2021ver-384,rec4236,urh1,S000002808,15,3,8,TRUE,FALSE
MATa-2021ver-384,rec4237,ydr401w,S000002809,15,3,10,TRUE,FALSE
MATa-2021ver-384,rec4238,dit2,S000002810,15,3,12,TRUE,FALSE
MATa-2021ver-384,rec4239,dit1,S000002811,15,3,14,TRUE,FALSE
MATa-2021ver-384,rec4241,mrp20,S000002813,15,3,16,TRUE,FALSE
MATa-2021ver-384,rec4242,pdr15,S000002814,15,3,18,TRUE,FALSE
MATa-2021ver-384,rec4244,ade8,S000002816,15,3,20,TRUE,FALSE
MATa-2021ver-384,rec4245,siz1,S000002817,15,3,22,TRUE,FALSE
MATa-2021ver-384,rec4246,ste14,S000002818,15,3,24,TRUE,FALSE
MATa-2021ver-384,rec4247,dfm1,S000002819,15,5,2,TRUE,FALSE
MATa-2021ver-384,rec4250,erd1,S000002822,15,5,4,TRUE,FALSE
MATa-2021ver-384,rec4251,ydr415c,S000002823,15,5,6,TRUE,FALSE
MATa-2021ver-384,rec4254,rpl12b,S000002826,15,5,8,TRUE,FALSE
MATa-2021ver-384,rec4255,rad30,S000002827,15,5,10,TRUE,FALSE
MATa-2021ver-384,rec4256,hkr1,S000002828,15,5,12,TRUE,FALSE
MATa-2021ver-384,rec4257,aro80,S000002829,15,5,14,TRUE,FALSE
MATa-2021ver-384,rec4258,sip1,S000002830,15,5,16,TRUE,FALSE
MATa-2021ver-384,rec4259,cad1,S000002831,15,5,18,TRUE,FALSE
MATa-2021ver-384,rec4261,snx41,S000002833,15,5,20,TRUE,FALSE
MATa-2021ver-384,rec4262,ydr426c,S000002834,15,5,22,TRUE,FALSE
MATa-2021ver-384,rec4264,bna7,S000002836,15,5,24,TRUE,FALSE
MATa-2021ver-384,rec4266,cym1,S000002838,15,7,2,TRUE,FALSE
MATa-2021ver-384,rec4267,ydr431w,S000002839,15,7,4,TRUE,FALSE
MATa-2021ver-384,rec4268,npl3,S000002840,15,7,6,TRUE,FALSE
MATa-2021ver-384,rec4269,ydr433w,S000002841,15,7,8,TRUE,FALSE
MATa-2021ver-384,rec4271,ppm1,S000002843,15,7,10,TRUE,FALSE
MATa-2021ver-384,rec4272,ppz2,S000002844,15,7,12,TRUE,FALSE
MATa-2021ver-384,rec241,irc22,S000000727,15,7,14,TRUE,FALSE
MATa-2021ver-384,rec243,gim4,S000000729,15,7,16,TRUE,FALSE
MATa-2021ver-384,rec244,yea4,S000000730,15,7,18,TRUE,FALSE
MATa-2021ver-384,rec245,vab2,S000000731,15,7,20,TRUE,FALSE
MATa-2021ver-384,rec246,yea6,S000000732,15,7,22,TRUE,FALSE
MATa-2021ver-384,rec247,mit1,S000000733,15,7,24,TRUE,FALSE
MATa-2021ver-384,rec248,yel008w,S000000734,15,9,2,TRUE,FALSE
MATa-2021ver-384,rec249,gcn4,S000000735,15,9,4,TRUE,FALSE
MATa-2021ver-384,rec250,yel010w,S000000736,15,9,6,TRUE,FALSE
MATa-2021ver-384,rec253,vac8,S000000739,15,9,8,TRUE,FALSE
MATa-2021ver-384,rec254,yel014c,S000000740,15,9,10,TRUE,FALSE
MATa-2021ver-384,rec255,edc3,S000000741,15,9,12,TRUE,FALSE
MATa-2021ver-384,rec256,npp2,S000000742,15,9,14,TRUE,FALSE
MATa-2021ver-384,rec257,pmp2,S000002103,15,9,16,TRUE,FALSE
MATa-2021ver-384,rec258,gtt3,S000000743,15,9,18,TRUE,FALSE
MATa-2021ver-384,rec7401,mdm36,S000006287,15,9,20,TRUE,FALSE
MATa-2021ver-384,rec261,yel020c,S000000746,15,9,22,TRUE,FALSE
MATa-2021ver-384,rec264,yel023c,S000000749,15,9,24,TRUE,FALSE
MATa-2021ver-384,rec265,rip1,S000000750,15,11,2,TRUE,FALSE
MATa-2021ver-384,rec266,yel025c,S000000751,15,11,4,TRUE,FALSE
MATa-2021ver-384,rec268,vma3,S000000753,15,11,6,TRUE,FALSE
MATa-2021ver-384,rec269,yel028w,S000000754,15,11,8,TRUE,FALSE
MATa-2021ver-384,rec271,ecm10,S000000756,15,11,10,TRUE,FALSE
MATa-2021ver-384,rec272,spf1,S000000757,15,11,12,TRUE,FALSE
MATa-2021ver-384,rec274,mtc7,S000000759,15,11,14,TRUE,FALSE
MATa-2021ver-384,rec7403,nvj2,S000006295,15,11,16,TRUE,FALSE
MATa-2021ver-384,rec278,rad23,S000000763,15,11,18,TRUE,FALSE
MATa-2021ver-384,rec279,utr4,S000000764,15,11,20,TRUE,FALSE
MATa-2021ver-384,rec280,cyc7,S000000765,15,11,22,TRUE,FALSE
MATa-2021ver-384,rec281,utr2,S000000766,15,11,24,TRUE,FALSE
MATa-2021ver-384,rec282,yef1,S000000767,15,13,2,TRUE,FALSE
MATa-2021ver-384,rec283,gda1,S000000768,15,13,4,TRUE,FALSE
MATa-2021ver-384,rec284,yel043w,S000000769,15,13,6,TRUE,FALSE
MATa-2021ver-384,rec286,yel045c,S000000771,15,13,8,TRUE,FALSE
MATa-2021ver-384,rec287,gly1,S000000772,15,13,10,TRUE,FALSE
MATa-2021ver-384,rec288,frd1,S000000773,15,13,12,TRUE,FALSE
MATa-2021ver-384,rec289,tca17,S000000774,15,13,14,TRUE,FALSE
MATa-2021ver-384,rec290,pau2,S000000775,15,13,16,TRUE,FALSE
MATa-2021ver-384,rec291,rml2,S000000776,15,13,18,TRUE,FALSE
MATa-2021ver-384,rec292,vma8,S000000777,15,13,20,TRUE,FALSE
MATa-2021ver-384,rec293,afg1,S000000778,15,13,22,TRUE,FALSE
MATa-2021ver-384,rec294,mak10,S000000779,15,13,24,TRUE,FALSE
MATa-2021ver-384,rec295,rpl12a,S000000780,15,15,2,TRUE,FALSE
MATa-2021ver-384,blank,blank,-,15,15,4,TRUE,FALSE
MATa-2021ver-384,rec297,hat2,S000000782,15,15,6,TRUE,FALSE
MATa-2021ver-384,rec298,yel057c,S000000783,15,15,8,TRUE,FALSE
MATa-2021ver-384,rec301,hhy1,S000000785,15,15,10,TRUE,FALSE
MATa-2021ver-384,rec302,prb1,S000000786,15,15,12,TRUE,FALSE
MATa-2021ver-384,rec303,cin8,S000000787,15,15,14,TRUE,FALSE
MATa-2021ver-384,rec304,npr2,S000000788,15,15,16,TRUE,FALSE
MATa-2021ver-384,rec305,can1,S000000789,15,15,18,TRUE,FALSE
MATa-2021ver-384,rec306,avt2,S000000790,15,15,20,TRUE,FALSE
MATa-2021ver-384,rec307,sit1,S000000791,15,15,22,TRUE,FALSE
MATa-2021ver-384,rec308,hpa3,S000000792,15,15,24,TRUE,FALSE
MATa-2021ver-384,rec2458,his3,S000005728,15,1,1,TRUE,FALSE
MATa-2021ver-384,rec2731,yps1,S000004110,15,1,3,TRUE,FALSE
MATa-2021ver-384,rec733,yim1,S000004760,15,1,5,TRUE,FALSE
MATa-2021ver-384,rec2458,his3,S000005728,15,1,7,TRUE,FALSE
MATa-2021ver-384,rec738,tpp1,S000004765,15,1,9,TRUE,FALSE
MATa-2021ver-384,rec509,pif1,S000004526,15,1,11,TRUE,FALSE
MATa-2021ver-384,rec2458,his3,S000005728,15,1,13,TRUE,FALSE
MATa-2021ver-384,rec750,mlh1,S000004777,15,1,15,TRUE,FALSE
MATa-2021ver-384,rec381,saw1,S000000025,15,1,17,TRUE,FALSE
MATa-2021ver-384,rec2458,his3,S000005728,15,1,19,TRUE,FALSE
MATa-2021ver-384,rec540,rad52,S000004494,15,1,21,TRUE,FALSE
MATa-2021ver-384,rec2458,his3,S000005728,15,1,23,TRUE,FALSE
MATa-2021ver-384,rec775,sgs1,S000004802,15,3,1,TRUE,FALSE
MATa-2021ver-384,rec2458,his3,S000005728,15,3,3,TRUE,FALSE
MATa-2021ver-384,rec563,rad33,S000004472,15,3,5,TRUE,FALSE
MATa-2021ver-384,rec785,cln1,S000004812,15,3,7,TRUE,FALSE
MATa-2021ver-384,rec2458,his3,S000005728,15,3,9,TRUE,FALSE
MATa-2021ver-384,rec787,rad14,S000004814,15,3,11,TRUE,FALSE
MATa-2021ver-384,rec407,nup60,S000000063,15,3,13,TRUE,FALSE
MATa-2021ver-384,rec2458,his3,S000005728,15,3,15,TRUE,FALSE
MATa-2021ver-384,rec788,erg2,S000004815,15,3,17,TRUE,FALSE
MATa-2021ver-384,rec2690,sic1,S000004069,15,3,19,TRUE,FALSE
MATa-2021ver-384,rec2458,his3,S000005728,15,3,21,TRUE,FALSE
MATa-2021ver-384,rec2458,his3,S000005728,15,3,23,TRUE,FALSE
MATa-2021ver-384,rec1490,rtt109,S000003925,15,5,1,TRUE,FALSE
MATa-2021ver-384,rec810,mre11,S000004837,15,5,3,TRUE,FALSE
MATa-2021ver-384,rec2696,arp6,S000004075,15,5,5,TRUE,FALSE
MATa-2021ver-384,rec1586,snf2,S000005816,15,5,7,TRUE,FALSE
MATa-2021ver-384,rec1171,tof1,S000005217,15,5,9,TRUE,FALSE
MATa-2021ver-384,rec2458,his3,S000005728,15,5,11,TRUE,FALSE
MATa-2021ver-384,rec1609,rpl20b,S000005839,15,5,13,TRUE,FALSE
MATa-2021ver-384,rec870,yku70,S000004897,15,5,15,TRUE,FALSE
MATa-2021ver-384,rec2458,his3,S000005728,15,5,17,TRUE,FALSE
MATa-2021ver-384,rec1790,rts1,S000005540,15,5,19,TRUE,FALSE
MATa-2021ver-384,rec1643,rev1,S000005873,15,5,21,TRUE,FALSE
MATa-2021ver-384,rec2458,his3,S000005728,15,5,23,TRUE,FALSE
MATa-2021ver-384,rec2458,his3,S000005728,15,7,1,TRUE,FALSE
MATa-2021ver-384,rec1772,ira2,S000005441,15,7,3,TRUE,FALSE
MATa-2021ver-384,rec1809,exo1,S000005559,15,7,5,TRUE,FALSE
MATa-2021ver-384,rec2458,his3,S000005728,15,7,7,TRUE,FALSE
MATa-2021ver-384,rec1814,hir2,S000005564,15,7,9,TRUE,FALSE
MATa-2021ver-384,rec1665,rad17,S000005895,15,7,11,TRUE,FALSE
MATa-2021ver-384,rec2458,his3,S000005728,15,7,13,TRUE,FALSE
MATa-2021ver-384,rec1692,pho80,S000005361,15,7,15,TRUE,FALSE
MATa-2021ver-384,rec1695,sin3,S000005364,15,7,17,TRUE,FALSE
MATa-2021ver-384,rec2458,his3,S000005728,15,7,19,TRUE,FALSE
MATa-2021ver-384,rec1837,cka2,S000005587,15,7,21,TRUE,FALSE
MATa-2021ver-384,rec2458,his3,S000005728,15,7,23,TRUE,FALSE
MATa-2021ver-384,rec1697,top1,S000005366,15,9,1,TRUE,FALSE
MATa-2021ver-384,rec2458,his3,S000005728,15,9,3,TRUE,FALSE
MATa-2021ver-384,rec1856,dia2,S000005606,15,9,5,TRUE,FALSE
MATa-2021ver-384,rec4222,mus81,S000002794,15,9,7,TRUE,FALSE
MATa-2021ver-384,rec2458,his3,S000005728,15,9,9,TRUE,FALSE
MATa-2021ver-384,rec4010,pph3,S000002482,15,9,11,TRUE,FALSE
MATa-2021ver-384,rec4011,rad55,S000002483,15,9,13,TRUE,FALSE
MATa-2021ver-384,rec2458,his3,S000005728,15,9,15,TRUE,FALSE
MATa-2021ver-384,rec4013,shu2,S000002485,15,9,17,TRUE,FALSE
MATa-2021ver-384,rec4015,vps41,S000002487,15,9,19,TRUE,FALSE
MATa-2021ver-384,rec2458,his3,S000005728,15,9,21,TRUE,FALSE
MATa-2021ver-384,rec2458,his3,S000005728,15,9,23,TRUE,FALSE
MATa-2021ver-384,rec4027,ubc13,S000002499,15,11,1,TRUE,FALSE
MATa-2021ver-384,rec4032,msh6,S000002504,15,11,3,TRUE,FALSE
MATa-2021ver-384,rec2458,his3,S000005728,15,11,5,TRUE,FALSE
MATa-2021ver-384,rec4250,erd1,S000002822,15,11,7,TRUE,FALSE
MATa-2021ver-384,rec4255,rad30,S000002827,15,11,9,TRUE,FALSE
MATa-2021ver-384,rec2458,his3,S000005728,15,11,11,TRUE,FALSE
MATa-2021ver-384,rec3340,bem1,S000000404,15,11,13,TRUE,FALSE
MATa-2021ver-384,rec4055,dpb4,S000002528,15,11,15,TRUE,FALSE
MATa-2021ver-384,rec2458,his3,S000005728,15,11,17,TRUE,FALSE
MATa-2021ver-384,rec3355,hpc2,S000000419,15,11,19,TRUE,FALSE
MATa-2021ver-384,rec2085,rev3,S000006088,15,11,21,TRUE,FALSE
MATa-2021ver-384,rec2458,his3,S000005728,15,11,23,TRUE,FALSE
MATa-2021ver-384,rec2458,his3,S000005728,15,13,1,TRUE,FALSE
MATa-2021ver-384,rec3363,tdp1,S000000427,15,13,3,TRUE,FALSE
MATa-2021ver-384,rec2088,mlh3,S000006085,15,13,5,TRUE,FALSE
MATa-2021ver-384,rec2458,his3,S000005728,15,13,7,TRUE,FALSE
MATa-2021ver-384,rec3368,slx1,S000000432,15,13,9,TRUE,FALSE
MATa-2021ver-384,rec4080,swi5,S000002553,15,13,11,TRUE,FALSE
MATa-2021ver-384,rec2458,his3,S000005728,15,13,13,TRUE,FALSE
MATa-2021ver-384,rec278,rad23,S000000763,15,13,15,TRUE,FALSE
MATa-2021ver-384,rec3384,gpx2,S000000448,15,13,17,TRUE,FALSE
MATa-2021ver-384,rec2458,his3,S000005728,15,13,19,TRUE,FALSE
MATa-2021ver-384,rec4200,esc2,S000002771,15,13,21,TRUE,FALSE
MATa-2021ver-384,rec2458,his3,S000005728,15,13,23,TRUE,FALSE
MATa-2021ver-384,rec2458,his3,S000005728,15,15,1,TRUE,FALSE
MATa-2021ver-384,rec2458,his3,S000005728,15,15,3,TRUE,FALSE
MATa-2021ver-384,rec2458,his3,S000005728,15,15,5,TRUE,FALSE
MATa-2021ver-384,rec2458,his3,S000005728,15,15,7,TRUE,FALSE
MATa-2021ver-384,rec2458,his3,S000005728,15,15,9,TRUE,FALSE
MATa-2021ver-384,rec2458,his3,S000005728,15,15,11,TRUE,FALSE
MATa-2021ver-384,rec2458,his3,S000005728,15,15,13,TRUE,FALSE
MATa-2021ver-384,rec2458,his3,S000005728,15,15,15,TRUE,FALSE
MATa-2021ver-384,rec2458,his3,S000005728,15,15,17,TRUE,FALSE
MATa-2021ver-384,rec2458,his3,S000005728,15,15,19,TRUE,FALSE
MATa-2021ver-384,rec2458,his3,S000005728,15,15,21,TRUE,FALSE
MATa-2021ver-384,rec2458,his3,S000005728,15,15,23,TRUE,FALSE
MATa-2021ver-384,rec6171,tmt1,S000000977,16,2,2,TRUE,FALSE
MATa-2021ver-384,rec6172,ecm32,S000000978,16,2,4,TRUE,FALSE
MATa-2021ver-384,rec6173,bmh1,S000000979,16,2,6,TRUE,FALSE
MATa-2021ver-384,rec6174,pda1,S000000980,16,2,8,TRUE,FALSE
MATa-2021ver-384,rec6175,dmc1,S000000981,16,2,10,TRUE,FALSE
MATa-2021ver-384,rec6176,isc10,S000000982,16,2,12,TRUE,FALSE
MATa-2021ver-384,rec6177,yer181c,S000000983,16,2,14,TRUE,FALSE
MATa-2021ver-384,rec6178,fmp10,S000000984,16,2,16,TRUE,FALSE
MATa-2021ver-384,rec6179,fau1,S000000985,16,2,18,TRUE,FALSE
MATa-2021ver-384,rec6180,tog1,S000000986,16,2,20,TRUE,FALSE
MATa-2021ver-384,rec6181,pug1,S000000987,16,2,22,TRUE,FALSE
MATa-2021ver-384,rec6182,yer186c,S000000988,16,2,24,TRUE,FALSE
MATa-2021ver-384,rec6183,yer187w,S000000989,16,4,2,TRUE,FALSE
MATa-2021ver-384,rec6185,ymr052c-a,S000004655,16,4,4,TRUE,FALSE
MATa-2021ver-384,rec6186,far3,S000004656,16,4,6,TRUE,FALSE
MATa-2021ver-384,rec6187,stb2,S000004657,16,4,8,TRUE,FALSE
MATa-2021ver-384,rec6188,stv1,S000004658,16,4,10,TRUE,FALSE
MATa-2021ver-384,rec6189,bub2,S000004659,16,4,12,TRUE,FALSE
MATa-2021ver-384,rec6190,aac1,S000004660,16,4,14,TRUE,FALSE
MATa-2021ver-384,rec6191,ymr057c,S000004661,16,4,16,TRUE,FALSE
MATa-2021ver-384,rec6192,fet3,S000004662,16,4,18,TRUE,FALSE
MATa-2021ver-384,rec6832,pet191,S000003795,16,4,20,TRUE,FALSE
MATa-2021ver-384,rec6837,yjr039w,S000003800,16,4,22,TRUE,FALSE
MATa-2021ver-384,rec6842,vps55,S000003805,16,4,24,TRUE,FALSE
MATa-2021ver-384,rec6853,hit1,S000003816,16,6,2,TRUE,FALSE
MATa-2021ver-384,rec6864,tor1,S000003827,16,6,4,TRUE,FALSE
MATa-2021ver-384,rec2261,yil102c,S000001364,16,6,6,TRUE,FALSE
MATa-2021ver-384,rec2270,cox5b,S000001373,16,6,8,TRUE,FALSE
MATa-2021ver-384,rec2281,pog1,S000001384,16,6,10,TRUE,FALSE
MATa-2021ver-384,rec2290,fkh1,S000001393,16,6,12,TRUE,FALSE
MATa-2021ver-384,rec2295,om45,S000001398,16,6,14,TRUE,FALSE
MATa-2021ver-384,rec2317,aim20,S000001420,16,6,16,TRUE,FALSE
MATa-2021ver-384,rec2340,djp1,S000001443,16,6,18,TRUE,FALSE
MATa-2021ver-384,rec1449,vhr1,S000001318,16,6,20,TRUE,FALSE
MATa-2021ver-384,rec1476,ktr7,S000001347,16,6,22,TRUE,FALSE
MATa-2021ver-384,rec1485,lys12,S000001356,16,6,24,TRUE,FALSE
MATa-2021ver-384,rec3744,sit4,S000002205,16,8,2,TRUE,FALSE
MATa-2021ver-384,rec3764,cox9,S000002225,16,8,4,TRUE,FALSE
MATa-2021ver-384,rec3771,bre1,S000002232,16,8,6,TRUE,FALSE
MATa-2021ver-384,rec3772,rpl31a,S000002233,16,8,8,TRUE,FALSE
MATa-2021ver-384,rec4311,snf1,S000002885,16,8,10,TRUE,FALSE
MATa-2021ver-384,rec4317,kre2,S000002891,16,8,12,TRUE,FALSE
MATa-2021ver-384,rec4355,ydr521w,S000002929,16,8,14,TRUE,FALSE
MATa-2021ver-384,rec4357,sps1,S000002931,16,8,16,TRUE,FALSE
MATa-2021ver-384,rec1561,ssk1,S000003996,16,8,18,TRUE,FALSE
MATa-2021ver-384,rec565,yml009w-b,S000004471,16,8,20,TRUE,FALSE
MATa-2021ver-384,rec614,ccs1,S000004641,16,8,22,TRUE,FALSE
MATa-2021ver-384,rec1661,yor364w,S000005891,16,8,24,TRUE,FALSE
MATa-2021ver-384,rec3313,ump1,S000000377,16,10,2,TRUE,FALSE
MATa-2021ver-384,blank,blank,-,16,10,4,TRUE,FALSE
MATa-2021ver-384,rec336,hem14,S000000816,16,10,6,TRUE,FALSE
MATa-2021ver-384,rec147,bim1,S000000818,16,10,8,TRUE,FALSE
MATa-2021ver-384,rec160,mig3,S000000830,16,10,10,TRUE,FALSE
MATa-2021ver-384,rec177,erg28,S000000846,16,10,12,TRUE,FALSE
MATa-2021ver-384,rec190,his1,S000000857,16,10,14,TRUE,FALSE
MATa-2021ver-384,rec991,dap2,S000001070,16,10,16,TRUE,FALSE
MATa-2021ver-384,rec996,yhr033w,S000001075,16,10,18,TRUE,FALSE
MATa-2021ver-384,rec3414,ycl006c,S000000512,16,10,20,TRUE,FALSE
MATa-2021ver-384,rec3445,atg22,S000000543,16,10,22,TRUE,FALSE
MATa-2021ver-384,rec7249,lte1,S000000022,16,10,24,TRUE,FALSE
